str_code,spu_code,sub_cate_name,category_type,cluster_id,eligibility_status,eligibility_reason,recommendation,store_temperature
41212,SPU_短袖_03699,短袖,summer,12,ELIGIBLE,Product appropriate for current season,NONE,29.877596707885942
41213,SPU_内衣_03700,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,ADD,21.227358842689526
41217,SPU_配饰_03701,配饰,all_season,11,ELIGIBLE,Product appropriate for current season,NONE,24.178777592705984
41219,SPU_直筒裤_03702,直筒裤,core,20,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,29.84752765745276
41220,SPU_束脚裤_03703,束脚裤,core,11,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,33.94219228291178
41221,SPU_锥形裤_03704,锥形裤,core,15,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,30.3781887909495
41222,SPU_羽绒服_03705,羽绒服,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.608003932591693
41223,SPU_棉服_03706,棉服,winter,11,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.119685798632254
41225,SPU_毛呢大_03707,毛呢大衣,winter,11,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.090866814238495
41228,SPU_夹克_03708,夹克,transition,15,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.286317047336414
41231,SPU_针织衫_03709,针织衫,transition,11,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.48011865609193
41232,SPU_T恤_03710,T恤,summer,25,ELIGIBLE,Product appropriate for current season,NONE,28.81079286138211
41234,SPU_短裤_03711,短裤,summer,15,ELIGIBLE,Product appropriate for current season,NONE,32.19777005299394
41235,SPU_短袖_03712,短袖,summer,11,ELIGIBLE,Product appropriate for current season,NONE,34.00117144327627
41236,SPU_内衣_03713,内衣,all_season,12,ELIGIBLE,Product appropriate for current season,NONE,26.126550153380848
41237,SPU_配饰_03714,配饰,all_season,11,ELIGIBLE,Product appropriate for current season,ADD,32.60264446734506
41238,SPU_直筒裤_03715,直筒裤,core,11,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,31.84908408745029
41241,SPU_束脚裤_03716,束脚裤,core,11,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,29.217133469325624
41242,SPU_锥形裤_03717,锥形裤,core,11,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,29.63097365077132
41247,SPU_羽绒服_03718,羽绒服,winter,24,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.481795582653735
41248,SPU_棉服_03719,棉服,winter,19,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.352694378467067
41249,SPU_毛呢大_03720,毛呢大衣,winter,15,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.80092713859275
41250,SPU_夹克_03721,夹克,transition,24,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.022379736882282
41253,SPU_针织衫_03722,针织衫,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.70548980693568
41254,SPU_T恤_03723,T恤,summer,24,ELIGIBLE,Product appropriate for current season,NONE,33.17667369426619
41255,SPU_短裤_03724,短裤,summer,24,ELIGIBLE,Product appropriate for current season,NONE,20.34422644159917
42001,SPU_短袖_03725,短袖,summer,20,ELIGIBLE,Product appropriate for current season,NONE,33.76197838332206
42006,SPU_内衣_03726,内衣,all_season,24,ELIGIBLE,Product appropriate for current season,NONE,21.971080577081956
42010,SPU_配饰_03727,配饰,all_season,20,ELIGIBLE,Product appropriate for current season,NONE,31.3332158876204
42019,SPU_直筒裤_03728,直筒裤,core,29,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,25.87554617679771
42021,SPU_束脚裤_03729,束脚裤,core,0,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,31.315031749142296
42024,SPU_锥形裤_03730,锥形裤,core,22,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,23.800829353084044
42026,SPU_羽绒服_03731,羽绒服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.428443030004477
42027,SPU_棉服_03732,棉服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.633640219009106
42029,SPU_毛呢大_03733,毛呢大衣,winter,0,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.243927642958425
42030,SPU_夹克_03734,夹克,transition,8,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.451321648345136
42031,SPU_针织衫_03735,针织衫,transition,27,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.811945908203242
42033,SPU_T恤_03736,T恤,summer,20,ELIGIBLE,Product appropriate for current season,NONE,29.664092989545154
42034,SPU_短裤_03737,短裤,summer,17,ELIGIBLE,Product appropriate for current season,NONE,21.374397267489368
42036,SPU_短袖_03738,短袖,summer,8,ELIGIBLE,Product appropriate for current season,NONE,24.601487309794273
42037,SPU_内衣_03739,内衣,all_season,23,ELIGIBLE,Product appropriate for current season,NONE,33.502321271714834
42046,SPU_配饰_03740,配饰,all_season,16,ELIGIBLE,Product appropriate for current season,NONE,26.796881103554075
42052,SPU_直筒裤_03741,直筒裤,core,3,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,28.92443830009734
42055,SPU_束脚裤_03742,束脚裤,core,7,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,32.04190036094091
42056,SPU_锥形裤_03743,锥形裤,core,16,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,34.409532928835645
42057,SPU_羽绒服_03744,羽绒服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.21941467597564
42060,SPU_棉服_03745,棉服,winter,17,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.61507309676524
42062,SPU_毛呢大_03746,毛呢大衣,winter,29,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.3066768953284
42064,SPU_夹克_03747,夹克,transition,13,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.368358171033034
42065,SPU_针织衫_03748,针织衫,transition,0,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.045910158531683
42067,SPU_T恤_03749,T恤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,30.65793758974943
42069,SPU_短裤_03750,短裤,summer,1,ELIGIBLE,Product appropriate for current season,NONE,21.64304907466057
42071,SPU_短袖_03751,短袖,summer,29,ELIGIBLE,Product appropriate for current season,NONE,31.72743912714968
42072,SPU_内衣_03752,内衣,all_season,16,ELIGIBLE,Product appropriate for current season,NONE,32.52411204820569
42074,SPU_配饰_03753,配饰,all_season,29,ELIGIBLE,Product appropriate for current season,NONE,31.584830678395488
42075,SPU_直筒裤_03754,直筒裤,core,1,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,16.459654294619018
42078,SPU_束脚裤_03755,束脚裤,core,8,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,26.742067101260748
42080,SPU_锥形裤_03756,锥形裤,core,29,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,29.00951802643081
42081,SPU_羽绒服_03757,羽绒服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.52347800952638
42082,SPU_棉服_03758,棉服,winter,1,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.90478440526107
42083,SPU_毛呢大_03759,毛呢大衣,winter,23,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.452184771961555
42084,SPU_夹克_03760,夹克,transition,10,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.476079860846767
42087,SPU_针织衫_03761,针织衫,transition,29,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.270836548282077
42088,SPU_T恤_03762,T恤,summer,6,ELIGIBLE,Product appropriate for current season,NONE,29.93623619121738
42089,SPU_短裤_03763,短裤,summer,7,ELIGIBLE,Product appropriate for current season,NONE,27.765254787951115
42091,SPU_短袖_03764,短袖,summer,8,ELIGIBLE,Product appropriate for current season,ADD,30.036431672828858
42093,SPU_内衣_03765,内衣,all_season,23,ELIGIBLE,Product appropriate for current season,NONE,34.94115373694897
42094,SPU_配饰_03766,配饰,all_season,22,ELIGIBLE,Product appropriate for current season,ADD,32.27825376791662
42095,SPU_直筒裤_03767,直筒裤,core,20,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,30.59368730731156
42096,SPU_束脚裤_03768,束脚裤,core,1,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,19.0908791508987
42097,SPU_锥形裤_03769,锥形裤,core,13,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,19.704691599412932
42098,SPU_羽绒服_03770,羽绒服,winter,21,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.40559260756845
42100,SPU_棉服_03771,棉服,winter,3,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.27293643570887
42102,SPU_毛呢大_03772,毛呢大衣,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.36504980901845
42103,SPU_夹克_03773,夹克,transition,13,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.18540936975648
42109,SPU_针织衫_03774,针织衫,transition,27,INELIGIBLE,Transition product not appropriate for summer period,NONE,20.200051644261684
42110,SPU_T恤_03775,T恤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,27.08275409951701
42111,SPU_短裤_03776,短裤,summer,13,ELIGIBLE,Product appropriate for current season,NONE,24.678315263224217
42112,SPU_短袖_03777,短袖,summer,12,ELIGIBLE,Product appropriate for current season,NONE,30.24406696549019
42114,SPU_内衣_03778,内衣,all_season,29,ELIGIBLE,Product appropriate for current season,NONE,25.202033296820055
42121,SPU_配饰_03779,配饰,all_season,1,ELIGIBLE,Product appropriate for current season,NONE,27.349477644906948
42122,SPU_直筒裤_03780,直筒裤,core,21,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,18.106599346363762
42127,SPU_束脚裤_03781,束脚裤,core,9,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,18.941270680886323
42130,SPU_锥形裤_03782,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,32.54023917885707
42131,SPU_羽绒服_03783,羽绒服,winter,23,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.216142232804444
42135,SPU_棉服_03784,棉服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,28.825737058156065
42138,SPU_毛呢大_03785,毛呢大衣,winter,23,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.488153301632128
42139,SPU_夹克_03786,夹克,transition,13,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.55059452469475
42142,SPU_针织衫_03787,针织衫,transition,13,INELIGIBLE,Transition product not appropriate for summer period,NONE,23.38671924887497
42143,SPU_T恤_03788,T恤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,22.060529818623543
42147,SPU_短裤_03789,短裤,summer,13,ELIGIBLE,Product appropriate for current season,NONE,20.413523612537684
42151,SPU_短袖_03790,短袖,summer,8,ELIGIBLE,Product appropriate for current season,NONE,21.48414233075785
42153,SPU_内衣_03791,内衣,all_season,13,ELIGIBLE,Product appropriate for current season,NONE,23.67722029846177
42154,SPU_配饰_03792,配饰,all_season,29,ELIGIBLE,Product appropriate for current season,NONE,31.965558954496526
42155,SPU_直筒裤_03793,直筒裤,core,3,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.6809675287273
42157,SPU_束脚裤_03794,束脚裤,core,24,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,25.74758375827415
42158,SPU_锥形裤_03795,锥形裤,core,17,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,23.00809474420074
42159,SPU_羽绒服_03796,羽绒服,winter,20,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.469380373650882
42161,SPU_棉服_03797,棉服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.31028505812299
42163,SPU_毛呢大_03798,毛呢大衣,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.2664940806457
42164,SPU_夹克_03799,夹克,transition,16,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.053932329290053
42166,SPU_针织衫_03800,针织衫,transition,20,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.04988558976122
42167,SPU_T恤_03801,T恤,summer,21,ELIGIBLE,Product appropriate for current season,NONE,24.359931820223952
42169,SPU_短裤_03802,短裤,summer,20,ELIGIBLE,Product appropriate for current season,NONE,27.09380175292669
42170,SPU_短袖_03803,短袖,summer,3,ELIGIBLE,Product appropriate for current season,NONE,33.601841058290375
43008,SPU_内衣_03804,内衣,all_season,20,ELIGIBLE,Product appropriate for current season,NONE,34.12408005358992
43012,SPU_配饰_03805,配饰,all_season,7,ELIGIBLE,Product appropriate for current season,NONE,25.961529085806134
43013,SPU_直筒裤_03806,直筒裤,core,20,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,18.81180602241652
43014,SPU_束脚裤_03807,束脚裤,core,23,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,31.381149113386996
43017,SPU_锥形裤_03808,锥形裤,core,6,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,26.165192624971986
43020,SPU_羽绒服_03809,羽绒服,winter,29,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.75025055629494
43025,SPU_棉服_03810,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,26.689570411013186
43026,SPU_毛呢大_03811,毛呢大衣,winter,20,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.75466888852987
43032,SPU_夹克_03812,夹克,transition,21,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.95786306423427
43034,SPU_针织衫_03813,针织衫,transition,9,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.934799343336273
43038,SPU_T恤_03814,T恤,summer,16,ELIGIBLE,Product appropriate for current season,NONE,31.68567305296148
43039,SPU_短裤_03815,短裤,summer,29,ELIGIBLE,Product appropriate for current season,NONE,21.86833082599234
43040,SPU_短袖_03816,短袖,summer,16,ELIGIBLE,Product appropriate for current season,ADD,24.424894204759696
43041,SPU_内衣_03817,内衣,all_season,29,ELIGIBLE,Product appropriate for current season,ADD,34.538689013166355
43042,SPU_配饰_03818,配饰,all_season,16,ELIGIBLE,Product appropriate for current season,NONE,21.108825749686453
43044,SPU_直筒裤_03819,直筒裤,core,29,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.048705111808808
43046,SPU_束脚裤_03820,束脚裤,core,23,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,32.977715077242905
43048,SPU_锥形裤_03821,锥形裤,core,6,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,24.924117599000162
43049,SPU_羽绒服_03822,羽绒服,winter,13,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.390691921010685
43051,SPU_棉服_03823,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.080102314975367
43053,SPU_毛呢大_03824,毛呢大衣,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.60790381030464
43054,SPU_夹克_03825,夹克,transition,16,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.35799065565645
43055,SPU_针织衫_03826,针织衫,transition,20,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.842105869190632
43057,SPU_T恤_03827,T恤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,31.810736381237085
43059,SPU_短裤_03828,短裤,summer,12,ELIGIBLE,Product appropriate for current season,NONE,26.071931087926075
43061,SPU_短袖_03829,短袖,summer,21,ELIGIBLE,Product appropriate for current season,ADD,34.66837786865689
43062,SPU_内衣_03830,内衣,all_season,1,ELIGIBLE,Product appropriate for current season,NONE,32.30216101927805
43064,SPU_配饰_03831,配饰,all_season,21,ELIGIBLE,Product appropriate for current season,NONE,20.87812132925117
43066,SPU_直筒裤_03832,直筒裤,core,29,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,17.194748944249
43067,SPU_束脚裤_03833,束脚裤,core,23,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,19.84959262791235
43069,SPU_锥形裤_03834,锥形裤,core,23,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,16.893087607872783
43072,SPU_羽绒服_03835,羽绒服,winter,6,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.266598261114158
43074,SPU_棉服_03836,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.3364592473203
43075,SPU_毛呢大_03837,毛呢大衣,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.212767553722333
43078,SPU_夹克_03838,夹克,transition,8,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.421433133803895
43079,SPU_针织衫_03839,针织衫,transition,29,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.500221903877808
43080,SPU_T恤_03840,T恤,summer,13,ELIGIBLE,Product appropriate for current season,NONE,23.03545340482684
43085,SPU_短裤_03841,短裤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,27.68403126176678
43086,SPU_短袖_03842,短袖,summer,20,ELIGIBLE,Product appropriate for current season,ADD,30.33033726396751
43090,SPU_内衣_03843,内衣,all_season,8,ELIGIBLE,Product appropriate for current season,NONE,21.84177197178726
43091,SPU_配饰_03844,配饰,all_season,21,ELIGIBLE,Product appropriate for current season,NONE,22.17709539899211
43092,SPU_直筒裤_03845,直筒裤,core,1,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,22.824068834288504
43093,SPU_束脚裤_03846,束脚裤,core,10,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,26.858106828105267
43094,SPU_锥形裤_03847,锥形裤,core,5,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,22.534323078706734
43095,SPU_羽绒服_03848,羽绒服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.133924021256767
43098,SPU_棉服_03849,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.31522185307113
43100,SPU_毛呢大_03850,毛呢大衣,winter,22,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.54388808283049
43101,SPU_夹克_03851,夹克,transition,20,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.91531071165055
43105,SPU_针织衫_03852,针织衫,transition,23,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.573313701326594
43109,SPU_T恤_03853,T恤,summer,20,ELIGIBLE,Product appropriate for current season,ADD,29.657948525156453
43110,SPU_短裤_03854,短裤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,25.254828081593335
43112,SPU_短袖_03855,短袖,summer,6,ELIGIBLE,Product appropriate for current season,NONE,23.790113179363654
43113,SPU_内衣_03856,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,32.61119232030223
43115,SPU_配饰_03857,配饰,all_season,23,ELIGIBLE,Product appropriate for current season,NONE,33.38923001133547
43116,SPU_直筒裤_03858,直筒裤,core,2,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.15546447754804
43119,SPU_束脚裤_03859,束脚裤,core,12,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,32.02942027773755
43120,SPU_锥形裤_03860,锥形裤,core,8,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,21.321594373590102
43122,SPU_羽绒服_03861,羽绒服,winter,6,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.97950343382045
43129,SPU_棉服_03862,棉服,winter,21,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.784768291162365
43130,SPU_毛呢大_03863,毛呢大衣,winter,5,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.629736651457122
43134,SPU_夹克_03864,夹克,transition,13,INELIGIBLE,Transition product not appropriate for summer period,NONE,26.180726797216618
43136,SPU_针织衫_03865,针织衫,transition,6,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.577076447119513
43139,SPU_T恤_03866,T恤,summer,13,ELIGIBLE,Product appropriate for current season,NONE,30.928138979929162
43142,SPU_短裤_03867,短裤,summer,23,ELIGIBLE,Product appropriate for current season,NONE,24.339564756560797
43147,SPU_短袖_03868,短袖,summer,8,ELIGIBLE,Product appropriate for current season,NONE,30.183250503339536
43148,SPU_内衣_03869,内衣,all_season,13,ELIGIBLE,Product appropriate for current season,NONE,25.61007799059934
43151,SPU_配饰_03870,配饰,all_season,19,ELIGIBLE,Product appropriate for current season,NONE,25.125475107353342
43152,SPU_直筒裤_03871,直筒裤,core,13,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,15.8413169443034
43153,SPU_束脚裤_03872,束脚裤,core,13,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,22.401241257399512
43160,SPU_锥形裤_03873,锥形裤,core,16,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,30.86431072026378
43161,SPU_羽绒服_03874,羽绒服,winter,8,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.04995225972325
43166,SPU_棉服_03875,棉服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.970774904736576
43167,SPU_毛呢大_03876,毛呢大衣,winter,29,INELIGIBLE,Winter product not appropriate for summer period,NONE,25.222501254952252
43168,SPU_夹克_03877,夹克,transition,5,INELIGIBLE,Transition product not appropriate for summer period,NONE,21.806365509475324
43169,SPU_针织衫_03878,针织衫,transition,23,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.731840920006324
43172,SPU_T恤_03879,T恤,summer,5,ELIGIBLE,Product appropriate for current season,NONE,21.090668215168876
43175,SPU_短裤_03880,短裤,summer,8,ELIGIBLE,Product appropriate for current season,NONE,24.98354892870289
43179,SPU_短袖_03881,短袖,summer,13,ELIGIBLE,Product appropriate for current season,NONE,27.009685672326018
43181,SPU_内衣_03882,内衣,all_season,23,ELIGIBLE,Product appropriate for current season,NONE,32.65778087302961
43182,SPU_配饰_03883,配饰,all_season,13,ELIGIBLE,Product appropriate for current season,NONE,24.180681556204185
43183,SPU_直筒裤_03884,直筒裤,core,13,ELIGIBLE,Core subcategory '直筒裤' - always eligible,ADD,23.520101588326884
43184,SPU_束脚裤_03885,束脚裤,core,13,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,29.339977161662375
43185,SPU_锥形裤_03886,锥形裤,core,23,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,28.108550022062083
43186,SPU_羽绒服_03887,羽绒服,winter,16,INELIGIBLE,Winter product not appropriate for summer period,NONE,31.895972903277332
44015,SPU_棉服_03888,棉服,winter,14,INELIGIBLE,Winter product not appropriate for summer period,NONE,29.182027843427242
44018,SPU_毛呢大_03889,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.556995589188716
44020,SPU_夹克_03890,夹克,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.7397471046831
44027,SPU_针织衫_03891,针织衫,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,22.332049166502358
44028,SPU_T恤_03892,T恤,summer,19,ELIGIBLE,Product appropriate for current season,NONE,24.299233376745914
44031,SPU_短裤_03893,短裤,summer,28,ELIGIBLE,Product appropriate for current season,NONE,34.95216410488685
44044,SPU_短袖_03894,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,28.501997657070667
44047,SPU_内衣_03895,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,ADD,34.90445212888059
44049,SPU_配饰_03896,配饰,all_season,14,ELIGIBLE,Product appropriate for current season,NONE,31.50167636799865
44051,SPU_直筒裤_03897,直筒裤,core,28,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,33.332467473562254
44059,SPU_束脚裤_03898,束脚裤,core,19,ELIGIBLE,Core subcategory '束脚裤' - always eligible,ADD,19.764281056582952
44060,SPU_锥形裤_03899,锥形裤,core,28,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,20.48095616395871
44061,SPU_羽绒服_03900,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,30.107829905154798
44064,SPU_棉服_03901,棉服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.97314144086625
44068,SPU_毛呢大_03902,毛呢大衣,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.11308163162571
44069,SPU_夹克_03903,夹克,transition,28,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.615757366260343
44073,SPU_针织衫_03904,针织衫,transition,28,INELIGIBLE,Transition product not appropriate for summer period,NONE,28.923771145932996
44075,SPU_T恤_03905,T恤,summer,14,ELIGIBLE,Product appropriate for current season,NONE,27.451868876445438
44076,SPU_短裤_03906,短裤,summer,28,ELIGIBLE,Product appropriate for current season,NONE,24.887268186585246
44081,SPU_短袖_03907,短袖,summer,4,ELIGIBLE,Product appropriate for current season,NONE,32.684071926475944
44083,SPU_内衣_03908,内衣,all_season,2,ELIGIBLE,Product appropriate for current season,ADD,22.73101418417037
44085,SPU_配饰_03909,配饰,all_season,2,ELIGIBLE,Product appropriate for current season,NONE,24.927483795467413
44086,SPU_直筒裤_03910,直筒裤,core,15,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,19.98709260250691
44087,SPU_束脚裤_03911,束脚裤,core,28,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,22.599498489168163
44092,SPU_锥形裤_03912,锥形裤,core,29,ELIGIBLE,Core subcategory '锥形裤' - always eligible,NONE,25.492422032387495
44094,SPU_羽绒服_03913,羽绒服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,32.85093306497992
44097,SPU_棉服_03914,棉服,winter,2,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.78836613210696
44100,SPU_毛呢大_03915,毛呢大衣,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,33.20041791198689
44101,SPU_夹克_03916,夹克,transition,19,INELIGIBLE,Transition product not appropriate for summer period,NONE,25.340093173071892
44103,SPU_针织衫_03917,针织衫,transition,14,INELIGIBLE,Transition product not appropriate for summer period,NONE,27.760942862183242
44106,SPU_T恤_03918,T恤,summer,2,ELIGIBLE,Product appropriate for current season,NONE,25.504645600946752
44108,SPU_短裤_03919,短裤,summer,14,ELIGIBLE,Product appropriate for current season,NONE,27.62624827036275
44109,SPU_短袖_03920,短袖,summer,2,ELIGIBLE,Product appropriate for current season,NONE,32.860852543807724
44111,SPU_内衣_03921,内衣,all_season,28,ELIGIBLE,Product appropriate for current season,NONE,26.38825196697544
44114,SPU_配饰_03922,配饰,all_season,28,ELIGIBLE,Product appropriate for current season,NONE,33.756481528745105
44118,SPU_直筒裤_03923,直筒裤,core,28,ELIGIBLE,Core subcategory '直筒裤' - always eligible,NONE,27.792764186069917
44119,SPU_束脚裤_03924,束脚裤,core,2,ELIGIBLE,Core subcategory '束脚裤' - always eligible,NONE,23.679098404990356
44123,SPU_锥形裤_03925,锥形裤,core,14,ELIGIBLE,Core subcategory '锥形裤' - always eligible,ADD,21.039604539078727
44124,SPU_羽绒服_03926,羽绒服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.31131860625603
44128,SPU_棉服_03927,棉服,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,34.139165788960334
44131,SPU_毛呢大_03928,毛呢大衣,winter,28,INELIGIBLE,Winter product not appropriate for summer period,NONE,27.95923811062633
44141,SPU_夹克_03929,夹克,transition,19,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.143635202447616
44142,SPU_针织衫_03930,针织衫,transition,2,INELIGIBLE,Transition product not appropriate for summer period,NONE,29.936980301271582
44145,SPU_T恤_03931,T恤,summer,28,ELIGIBLE,Product appropriate for current season,NONE,33.96248623726232
44146,SPU_短裤_03932,短裤,summer,14,ELIGIBLE,Product appropriate for current season,NONE,20.97318827140908
