str_code,spu_code,cluster_id,recommendation_type,spu_avg_qty_per_store,spu_adoption_rate_in_cluster,spu_sales_percentile,stores_selling_in_cluster,total_stores_in_cluster,recommended_quantity_change,opportunity_score,sub_cate_name,category_type,eligibility_status,step10_reduced,baseline_gate_passed,baseline_gate_reason,woman_into_str_cnt_avg,male_into_str_cnt_avg,affinity_level,affinity_score,consistency_penalty,adjusted_confidence,affinity_explanation,consistency_explanation,opportunity_tier,tier_score,tier_justification,seasonal_context,recommendation_framing,is_mandatory,step11_note
34267,SPU_TOP_018,11,ADD_NEW,31.42964513438967,0.8269230769230769,0.95,43,52,31.42964513438967,0.785576923076923,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,240.14679274037508,45.54912981341996,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (84% female, 16% male)",No consistency check data available,High Confidence Growth,0.7123076923076923,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
11137,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,198.90411118369212,53.51658960582874,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (79% female, 21% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33241,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,52.22299142048433,382.1703606065984,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (12% female, 88% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33209,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,T恤,summer,UNKNOWN,False,True,Passed baseline gate,429.8767020361387,328.0979565915197,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (57% female, 43% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36097,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,78.10591712858215,356.88196230484243,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (18% female, 82% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33383,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,60.637363720851376,267.5294551640084,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (18% female, 82% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51103,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,T恤,summer,UNKNOWN,False,True,Passed baseline gate,470.4948674390486,284.96243188684497,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (62% female, 38% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36070,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,267.533346187916,349.5125833303817,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (43% female, 57% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33364,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,T恤,summer,UNKNOWN,False,True,Passed baseline gate,324.9414449829463,182.08053382848075,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (64% female, 36% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
35059,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,290.2853626464937,82.59073580357934,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (78% female, 22% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
51058,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,212.48362685346675,181.12856512113856,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (54% female, 46% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36144,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,206.9692402862657,71.06929655278648,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (74% female, 26% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
33088,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,T恤,summer,UNKNOWN,False,True,Passed baseline gate,442.3026049664908,111.1091753224764,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (80% female, 20% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36030,SPU_TOP_000,23,ADD_NEW,32.5715864855858,0.8266666666666667,0.95,62,75,32.5715864855858,0.7853333333333333,T恤,summer,UNKNOWN,False,True,Passed baseline gate,311.2104204471632,81.50277949790734,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (79% female, 21% male)",No consistency check data available,High Confidence Growth,0.7121333333333334,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.71)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: T恤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44123,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,134.56417136689535,58.47951767092341,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (70% female, 30% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41253,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,216.17634659699348,375.1821991507787,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (37% female, 63% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44027,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,224.52174046261905,327.30893400116327,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (41% female, 59% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
45152,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,461.7773296327501,122.93262899290848,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (79% female, 21% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44272,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,254.8273962801454,277.0714188931666,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (48% female, 52% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
35112,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,340.6200738289179,265.653857458255,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (56% female, 44% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44322,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,88.29656875390341,172.67110922993334,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (34% female, 66% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44218,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,438.99496109076387,247.16650742679562,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (64% female, 36% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41142,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,392.45356557292644,167.537904568867,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (70% female, 30% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44015,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,253.08235086316472,97.87361266927077,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (72% female, 28% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44308,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,453.81463960591935,260.3732974315035,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (64% female, 36% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
44455,SPU_TOP_016,14,ADD_NEW,30.658933890099416,0.8153846153846154,0.95,53,65,30.658933890099416,0.7746153846153846,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,279.434304297706,215.47198851151987,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (56% female, 44% male)",No consistency check data available,High Confidence Growth,0.7044615384615385,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
61063,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,130.5642368487127,325.0801967596998,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (29% female, 71% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
61050,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,94.29088509561593,383.98656053905944,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (20% female, 80% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41249,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,391.55237713486895,67.93090670459554,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (85% female, 15% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
13118,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,407.66508659374176,215.97572444892108,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (65% female, 35% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
32601,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,344.8588912875598,233.81722712538155,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (60% female, 40% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37010,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,105.31430530942441,358.80385969819747,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (23% female, 77% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
13030,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,360.92198214610966,173.09207813119883,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (68% female, 32% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41051,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,482.28213898093986,102.8625106477685,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (82% female, 18% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41038,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,295.9597139145327,190.14192081750363,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (61% female, 39% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36167,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,490.541501828664,253.2924455360501,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (66% female, 34% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37048,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,429.2203559722497,145.93872950650297,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (75% female, 25% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37137,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,56.61202489472923,170.2647980086164,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (25% female, 75% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41044,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,69.75497418935231,91.32741853345769,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (43% female, 57% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
41136,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,266.40056597135407,275.1005843293952,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (49% female, 51% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37039,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,368.1394193550723,53.19516000009037,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (87% female, 13% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
36034,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,497.2317750048642,355.716461995103,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (58% female, 42% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
37192,SPU_TOP_011,15,ADD_NEW,31.741728695562546,0.8144329896907216,0.95,79,97,31.741728695562546,0.7737113402061855,直筒裤,core,UNKNOWN,False,True,Passed baseline gate,160.97163574011108,209.1085157927746,Moderate affinity,0.5,0.0,0.5,"Moderate affinity: Unisex product with balanced customer mix (43% female, 57% male)",No consistency check data available,High Confidence Growth,0.7038144329896907,"High Confidence Growth: strong peer adoption (80%+), moderate affinity (score: 0.70)",Seasonal context (summer): Summer season - warm weather products at peak demand. Category: 直筒裤,Growth Opportunity,False,This is a SUGGESTION ONLY. Step 11 does not alter baseline inventory and does not conflict with Step 10 reductions.
