str_code,spu_code,sub_cate_name,category_type,cluster_id,current_spu_count,target_spu_count,eligibility_status,excess_quantity,is_overcapacity,potential_reduction,max_reduction,constrained_reduction,step7_increase,step8_increase,step9_increase,reduction_allowed,reduction_gate_reason,is_core_subcategory,recommended_quantity_change,rule10_applied,rule10_reason
S01038,SPU_锥形裤_0038,锥形裤,core,1,19.966107275734128,17.829424058012805,ELIGIBLE,2.1366832177213233,True,2.1366832177213233,7.986442910293651,2.1366832177213233,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01049,SPU_直筒裤_0049,直筒裤,core,1,12.749538369065213,11.460255452555177,ELIGIBLE,1.289282916510036,True,1.289282916510036,5.099815347626086,1.289282916510036,False,True,True,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01075,SPU_直筒裤_0075,直筒裤,core,2,17.90606927467513,10.952254798292136,ELIGIBLE,6.953814476382993,True,6.953814476382993,7.162427709870052,6.953814476382993,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01083,SPU_T恤_0083,T恤,summer,1,14.90296065076597,13.210872301811436,ELIGIBLE,1.6920883489545329,True,1.6920883489545329,5.961184260306388,1.6920883489545329,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01086,SPU_内衣_0086,内衣,all_season,5,6.412354824028402,5.7317036134348625,ELIGIBLE,0.6806512105935392,True,0.6806512105935392,2.564941929611361,0.6806512105935392,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01012,SPU_内衣_0112,内衣,all_season,1,6.516840141841854,5.280535217330557,ELIGIBLE,1.2363049245112974,True,1.2363049245112974,2.6067360567367417,1.2363049245112974,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01016,SPU_锥形裤_0116,锥形裤,core,5,16.300672778884124,10.188739025242665,ELIGIBLE,6.111933753641459,True,6.111933753641459,6.52026911155365,6.111933753641459,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01023,SPU_短裤_0123,短裤,summer,5,9.840295824163755,8.633806664870288,ELIGIBLE,1.2064891592934668,True,1.2064891592934668,3.9361183296655025,1.2064891592934668,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01029,SPU_锥形裤_0129,锥形裤,core,4,11.955476074099732,9.266651648680392,ELIGIBLE,2.688824425419339,True,2.688824425419339,4.7821904296398925,2.688824425419339,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01037,SPU_短袖_0137,短袖,summer,5,5.95267744385002,3.8106400128288307,ELIGIBLE,2.1420374310211896,True,2.1420374310211896,2.3810709775400083,2.1420374310211896,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01049,SPU_短裤_0149,短裤,summer,1,16.754795191117147,13.179757690701061,ELIGIBLE,3.5750375004160855,True,3.5750375004160855,6.701918076446859,3.5750375004160855,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01051,SPU_内衣_0151,内衣,all_season,1,12.381744396193072,9.134517110784332,ELIGIBLE,3.2472272854087407,True,3.2472272854087407,4.952697758477229,3.2472272854087407,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01053,SPU_直筒裤_0153,直筒裤,core,3,8.602184281672896,5.493904704417586,ELIGIBLE,3.10827957725531,True,3.10827957725531,3.4408737126691586,3.10827957725531,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01064,SPU_内衣_0164,内衣,all_season,2,5.550248043358969,4.517928969001382,ELIGIBLE,1.032319074357587,True,1.032319074357587,2.2200992173435874,1.032319074357587,True,False,True,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01090,SPU_内衣_0190,内衣,all_season,4,17.62743165137408,14.782015046139113,ELIGIBLE,2.845416605234968,True,2.845416605234968,7.050972660549633,2.845416605234968,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01091,SPU_配饰_0191,配饰,all_season,4,7.454839142985568,6.294660538571568,ELIGIBLE,1.160178604414,True,1.160178604414,2.9819356571942275,1.160178604414,False,True,True,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01006,SPU_束脚裤_0206,束脚裤,core,2,19.20925009417723,14.903860693269786,ELIGIBLE,4.305389400907442,True,4.305389400907442,7.683700037670892,4.305389400907442,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01018,SPU_直筒裤_0218,直筒裤,core,4,18.69124194318693,14.453742748324444,ELIGIBLE,4.237499194862487,True,4.237499194862487,7.476496777274773,4.237499194862487,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01040,SPU_短裤_0240,短裤,summer,2,17.916020299620826,15.98761475564537,ELIGIBLE,1.9284055439754564,True,1.9284055439754564,7.166408119848331,1.9284055439754564,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01045,SPU_束脚裤_0245,束脚裤,core,2,9.084609897790534,7.942580334959596,ELIGIBLE,1.1420295628309383,True,1.1420295628309383,3.6338439591162137,1.1420295628309383,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01082,SPU_配饰_0282,配饰,all_season,1,18.655086530863016,11.805690176223214,ELIGIBLE,6.8493963546398025,True,6.8493963546398025,7.462034612345207,6.8493963546398025,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01083,SPU_直筒裤_0283,直筒裤,core,1,15.194709240396048,13.447140738173445,ELIGIBLE,1.7475685022226024,True,1.7475685022226024,6.07788369615842,1.7475685022226024,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01096,SPU_直筒裤_0296,直筒裤,core,5,16.028189817851793,10.831766181305076,ELIGIBLE,5.196423636546717,True,5.196423636546717,6.411275927140718,5.196423636546717,True,True,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01004,SPU_T恤_0304,T恤,summer,3,16.29074959336462,14.079463244686789,ELIGIBLE,2.211286348677831,True,2.211286348677831,6.516299837345848,2.211286348677831,True,False,True,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01019,SPU_短袖_0319,短袖,summer,5,15.40523338672233,9.62386980233968,ELIGIBLE,5.78136358438265,True,5.78136358438265,6.162093354688932,5.78136358438265,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01024,SPU_锥形裤_0324,锥形裤,core,2,8.19657056037625,6.520372271040698,ELIGIBLE,1.6761982893355514,True,1.6761982893355514,3.2786282241505003,1.6761982893355514,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01030,SPU_T恤_0330,T恤,summer,4,11.454588423491941,8.562057015342035,ELIGIBLE,2.8925314081499067,True,2.8925314081499067,4.581835369396777,2.8925314081499067,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01047,SPU_配饰_0347,配饰,all_season,2,5.905281259858457,3.825815618789831,ELIGIBLE,2.079465641068626,True,2.079465641068626,2.362112503943383,2.079465641068626,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01073,SPU_配饰_0373,配饰,all_season,4,9.046244172754845,6.86927327788019,ELIGIBLE,2.176970894874655,True,2.176970894874655,3.618497669101938,2.176970894874655,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01075,SPU_束脚裤_0375,束脚裤,core,5,19.008125262918576,14.297349992129597,ELIGIBLE,4.710775270788979,True,4.710775270788979,7.60325010516743,4.710775270788979,False,True,True,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01082,SPU_T恤_0382,T恤,summer,2,10.61445150709689,7.1461177766913515,ELIGIBLE,3.468333730405538,True,3.468333730405538,4.245780602838756,3.468333730405538,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01086,SPU_配饰_0386,配饰,all_season,2,19.99120588656,17.8551906230759,ELIGIBLE,2.1360152634841008,True,2.1360152634841008,7.996482354624,2.1360152634841008,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01002,SPU_锥形裤_0402,锥形裤,core,5,9.273093529428843,7.797816394804063,ELIGIBLE,1.47527713462478,True,1.47527713462478,3.7092374117715377,1.47527713462478,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01009,SPU_短裤_0409,短裤,summer,5,18.263096950226117,12.119636810847407,ELIGIBLE,6.1434601393787105,True,6.1434601393787105,7.3052387800904475,6.1434601393787105,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01022,SPU_短裤_0422,短裤,summer,1,8.39984603340482,5.214852497077239,ELIGIBLE,3.184993536327581,True,3.184993536327581,3.3599384133619283,3.184993536327581,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01038,SPU_配饰_0438,配饰,all_season,4,18.100049925857718,15.129520177356117,ELIGIBLE,2.970529748501601,True,2.970529748501601,7.240019970343088,2.970529748501601,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01048,SPU_短裤_0448,短裤,summer,1,8.4882703754807,7.070874280029027,ELIGIBLE,1.4173960954516733,True,1.4173960954516733,3.3953081501922804,1.4173960954516733,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01050,SPU_内衣_0450,内衣,all_season,4,17.77172956326898,10.757340628665407,ELIGIBLE,7.0143889346035735,True,7.0143889346035735,7.108691825307592,7.0143889346035735,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01051,SPU_配饰_0451,配饰,all_season,2,14.7530163859723,9.123337447794473,ELIGIBLE,5.629678938177827,True,5.629678938177827,5.901206554388921,5.629678938177827,True,False,True,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01052,SPU_直筒裤_0452,直筒裤,core,3,7.876736833877908,5.871165851394899,ELIGIBLE,2.0055709824830092,True,2.0055709824830092,3.1506947335511635,2.0055709824830092,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01067,SPU_锥形裤_0467,锥形裤,core,2,12.140271940531498,8.720877953097625,ELIGIBLE,3.419393987433873,True,3.419393987433873,4.8561087762126,3.419393987433873,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01079,SPU_束脚裤_0479,束脚裤,core,2,5.314174415463692,4.731517759755193,ELIGIBLE,0.5826566557084991,True,0.5826566557084991,2.125669766185477,0.5826566557084991,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01087,SPU_短裤_0487,短裤,summer,1,7.455257021979522,6.549407954806531,ELIGIBLE,0.9058490671729906,True,0.9058490671729906,2.982102808791809,0.9058490671729906,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01089,SPU_内衣_0489,内衣,all_season,3,15.071824023419648,13.018749167890414,ELIGIBLE,2.0530748555292337,True,2.0530748555292337,6.0287296093678595,2.0530748555292337,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01090,SPU_配饰_0490,配饰,all_season,4,18.78389800459332,15.525127976384443,ELIGIBLE,3.2587700282088754,True,3.2587700282088754,7.513559201837328,3.2587700282088754,True,True,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01092,SPU_束脚裤_0492,束脚裤,core,4,5.807873104970392,4.797048804358961,ELIGIBLE,1.0108243006114312,True,1.0108243006114312,2.323149241988157,1.0108243006114312,True,True,True,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01013,SPU_短裤_0513,短裤,summer,3,5.878263938659688,4.911107842031015,ELIGIBLE,0.9671560966286732,True,0.9671560966286732,2.351305575463875,0.9671560966286732,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01031,SPU_束脚裤_0531,束脚裤,core,2,17.67184154429032,11.432171266922571,ELIGIBLE,6.239670277367749,True,6.239670277367749,7.068736617716128,6.239670277367749,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01032,SPU_锥形裤_0532,锥形裤,core,4,5.50420400274924,4.799287399331584,ELIGIBLE,0.7049166034176553,True,0.7049166034176553,2.201681601099696,0.7049166034176553,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01038,SPU_T恤_0538,T恤,summer,5,14.127909090446998,8.960325917218174,ELIGIBLE,5.167583173228824,True,5.167583173228824,5.6511636361788,5.167583173228824,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01040,SPU_短袖_0540,短袖,summer,1,12.850863670615496,11.02657958344488,ELIGIBLE,1.824284087170616,True,1.824284087170616,5.140345468246199,1.824284087170616,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01070,SPU_束脚裤_0570,束脚裤,core,3,7.1295798464149085,5.240991886754122,ELIGIBLE,1.8885879596607866,True,1.8885879596607866,2.8518319385659634,1.8885879596607866,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01080,SPU_内衣_0580,内衣,all_season,3,13.4066094647066,9.842015404277394,ELIGIBLE,3.564594060429206,True,3.564594060429206,5.36264378588264,3.564594060429206,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01082,SPU_直筒裤_0582,直筒裤,core,3,11.338226424679169,9.319695990950086,ELIGIBLE,2.018530433729083,True,2.018530433729083,4.535290569871668,2.018530433729083,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01097,SPU_锥形裤_0597,锥形裤,core,4,11.966498543383143,8.403410298559077,ELIGIBLE,3.5630882448240655,True,3.5630882448240655,4.786599417353258,3.5630882448240655,True,True,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01022,SPU_束脚裤_0622,束脚裤,core,2,7.083069895947755,4.5777630675742875,ELIGIBLE,2.5053068283734676,True,2.5053068283734676,2.8332279583791022,2.5053068283734676,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01034,SPU_直筒裤_0634,直筒裤,core,1,19.199666509903192,14.499046996353023,ELIGIBLE,4.700619513550169,True,4.700619513550169,7.679866603961277,4.700619513550169,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01035,SPU_束脚裤_0635,束脚裤,core,2,14.55353476182115,9.045219297246732,ELIGIBLE,5.508315464574418,True,5.508315464574418,5.82141390472846,5.508315464574418,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01048,SPU_束脚裤_0648,束脚裤,core,5,10.1367196825207,9.020922450565084,ELIGIBLE,1.1157972319556162,True,1.1157972319556162,4.05468787300828,1.1157972319556162,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01069,SPU_短裤_0669,短裤,summer,2,17.427039491736757,10.531065567813764,ELIGIBLE,6.895973923922993,True,6.895973923922993,6.970815796694703,6.895973923922993,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01088,SPU_锥形裤_0688,锥形裤,core,2,12.00451999945416,10.589601868342495,ELIGIBLE,1.4149181311116656,True,1.4149181311116656,4.801807999781665,1.4149181311116656,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01099,SPU_直筒裤_0699,直筒裤,core,3,10.547198839807649,8.757025824178019,ELIGIBLE,1.7901730156296303,True,1.7901730156296303,4.21887953592306,1.7901730156296303,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01014,SPU_锥形裤_0714,锥形裤,core,5,8.983742494379092,6.180748205818452,ELIGIBLE,2.8029942885606394,True,2.8029942885606394,3.593496997751637,2.8029942885606394,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01023,SPU_内衣_0723,内衣,all_season,4,16.65392015490838,13.61771332962498,ELIGIBLE,3.0362068252834007,True,3.0362068252834007,6.661568061963353,3.0362068252834007,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01035,SPU_短袖_0735,短袖,summer,4,14.886706467042897,11.774813076969506,ELIGIBLE,3.1118933900733907,True,3.1118933900733907,5.954682586817159,3.1118933900733907,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01049,SPU_内衣_0749,内衣,all_season,1,14.531654684892839,8.861190639484498,ELIGIBLE,5.670464045408341,True,5.670464045408341,5.812661873957136,5.670464045408341,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01052,SPU_束脚裤_0752,束脚裤,core,2,14.849466105618141,9.763195549500333,ELIGIBLE,5.0862705561178085,True,5.0862705561178085,5.939786442247257,5.0862705561178085,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01065,SPU_束脚裤_0765,束脚裤,core,4,11.378422781565408,7.26353042614976,ELIGIBLE,4.114892355415648,True,4.114892355415648,4.551369112626164,4.114892355415648,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01073,SPU_短裤_0773,短裤,summer,5,13.13706505193984,9.382582562967663,ELIGIBLE,3.7544824889721777,True,3.7544824889721777,5.254826020775937,3.7544824889721777,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01074,SPU_短袖_0774,短袖,summer,2,15.639812427089144,13.046567546805138,ELIGIBLE,2.593244880284006,True,2.593244880284006,6.2559249708356575,2.593244880284006,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01085,SPU_T恤_0785,T恤,summer,3,16.732568946368694,14.043046227276136,ELIGIBLE,2.689522719092558,True,2.689522719092558,6.693027578547478,2.689522719092558,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01088,SPU_内衣_0788,内衣,all_season,3,11.44393915364097,8.522064694026467,ELIGIBLE,2.9218744596145036,True,2.9218744596145036,4.577575661456389,2.9218744596145036,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01092,SPU_锥形裤_0792,锥形裤,core,5,6.0633736383692804,5.339340914430473,ELIGIBLE,0.7240327239388078,True,0.7240327239388078,2.425349455347712,0.7240327239388078,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01038,SPU_短裤_0838,短裤,summer,5,7.406939214068396,4.856685685989718,ELIGIBLE,2.5502535280786782,True,2.5502535280786782,2.9627756856273586,2.5502535280786782,True,False,True,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01043,SPU_束脚裤_0843,束脚裤,core,5,9.901138130450612,7.442588957221648,ELIGIBLE,2.4585491732289633,True,2.4585491732289633,3.9604552521802447,2.4585491732289633,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01050,SPU_T恤_0850,T恤,summer,4,12.724000248698891,7.953343772599101,ELIGIBLE,4.77065647609979,True,4.77065647609979,5.089600099479557,4.77065647609979,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01053,SPU_内衣_0853,内衣,all_season,1,8.178414956601635,5.316618443849595,ELIGIBLE,2.86179651275204,True,2.86179651275204,3.2713659826406545,2.86179651275204,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01077,SPU_短裤_0877,短裤,summer,4,6.43057403409588,3.9522134330083634,ELIGIBLE,2.4783606010875165,True,2.4783606010875165,2.5722296136383522,2.4783606010875165,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01004,SPU_短袖_0904,短袖,summer,2,15.59237753178581,9.975899818520983,ELIGIBLE,5.616477713264828,True,5.616477713264828,6.236951012714325,5.616477713264828,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01021,SPU_束脚裤_0921,束脚裤,core,3,13.892602707621652,8.552241848188888,ELIGIBLE,5.340360859432764,True,5.340360859432764,5.557041083048661,5.340360859432764,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01022,SPU_锥形裤_0922,锥形裤,core,5,11.350027162297962,8.8763351260003,ELIGIBLE,2.4736920362976633,True,2.4736920362976633,4.540010864919185,2.4736920362976633,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01034,SPU_束脚裤_0934,束脚裤,core,4,17.39927518253733,12.285784903813353,ELIGIBLE,5.113490278723978,True,5.113490278723978,6.959710073014932,5.113490278723978,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01035,SPU_锥形裤_0935,锥形裤,core,5,5.938472633291774,5.004393004242527,ELIGIBLE,0.934079629049247,True,0.934079629049247,2.3753890533167095,0.934079629049247,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
S01041,SPU_T恤_0941,T恤,summer,2,9.228785643570937,6.065322162982984,ELIGIBLE,3.1634634805879536,True,3.1634634805879536,3.6915142574283752,3.1634634805879536,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01057,SPU_内衣_0957,内衣,all_season,4,8.745034291103453,5.248734752045988,ELIGIBLE,3.496299539057465,True,3.496299539057465,3.498013716441381,3.496299539057465,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01081,SPU_短裤_0981,短裤,summer,4,19.851632691302985,13.935678584402165,ELIGIBLE,5.91595410690082,True,5.91595410690082,7.940653076521194,5.91595410690082,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01082,SPU_短袖_0982,短袖,summer,3,17.74301323231852,15.924510905076833,ELIGIBLE,1.8185023272416885,True,1.8185023272416885,7.097205292927409,1.8185023272416885,False,True,False,False,BLOCKED: Step 8 adjusted (increased),,0.0,False,BLOCKED: Step 8 adjusted (increased)
S01085,SPU_直筒裤_0985,直筒裤,core,4,9.094249920972318,6.680941933412014,ELIGIBLE,2.4133079875603043,True,2.4133079875603043,3.6376999683889277,2.4133079875603043,False,False,True,False,BLOCKED: Step 9 applied increase,,0.0,False,BLOCKED: Step 9 applied increase
S01086,SPU_束脚裤_0986,束脚裤,core,2,7.840901268272692,4.845903767069464,ELIGIBLE,2.994997501203228,True,2.994997501203228,3.136360507309077,2.994997501203228,True,False,False,False,BLOCKED: Step 7 recommended addition,,0.0,False,BLOCKED: Step 7 recommended addition
